set,shock_utc,t_entry,entry,spread,hour,r5,atr,mfe,t_mfe,mae,t_mae,fp0.5,fp1.0,vol24,d_hi,d_lo,imb,dOI,liq,n5,n15,n30,n60
sell,2022-01-05T15:35:00,1641397200,46478.8,46.559687500000564,15,-0.003514358570062659,212.3100000000008,119.40824324324785,31,228.3399999999965,21,adv,adv,38.32499999999709,1.5988413169421873,1.6296453299420843,,,,-78.45382352940942,-138.46115384615405,29.197916666671517,16.06254237288522
sell,2022-01-05T17:30:00,1641404100,46221.33,41.86147540983611,17,-0.0030335975839939078,112.6228571428567,665.8164367816134,37,78.71930379746482,56,fav,fav,38.45000000000073,2.5362524734892737,0.20803947435182235,,,,106.92415584415721,36.184696969692595,503.8906862745134,280.0584523809521
sell,2022-01-05T19:10:00,1641410100,45647.87,48.99134146341509,19,-0.00412851973051942,221.41214285714366,1873.6913407821266,53,367.80247706422233,13,adv,adv,39.11500000000524,2.6768631221025756,0.6085032115286095,,,,15.008552631581551,-266.65946236558375,92.20901234568737,1378.0977678571508
sell,2022-01-05T20:15:00,1641414000,44042.47,54.50931034482754,20,-0.0036249675150707983,365.54500000000036,169.93337500000052,38,381.6051249999946,21,adv,adv,39.474999999998545,5.24228207197472,0.9144428182576803,,,,-343.93273504273384,-254.65961538461852,-113.49318181817944,0.5624000000025262
sell,2022-01-05T21:15:00,1641417600,43995.55,44.178194444444365,21,-0.0036609660928043075,315.8292857142847,787.1524418604677,59,157.88959459459147,1,fav,fav,40.5099999999984,1.1959942193002007,0.5335793975497759,,,,-1.9009756097511854,382.20182608695904,70.60862500000076,743.7324418604621
sell,2022-01-05T22:15:00,1641421200,43191.71,65.47333333333322,22,-0.0030175375905265867,237.86571428571395,646.2151111111089,14,481.9434234234286,25,adv,fav,42.4900000000016,3.8491045367734538,0.17135718832955849,,,,-105.08098901098856,586.5651111111074,-316.0649462365618,-402.5402702702704
sell,2022-01-05T23:30:00,1641425700,43502.19,50.61962962962957,23,-0.0028968242418353496,297.63,201.69652631579083,28,227.94338461538428,59,adv,neither,43.88500000000204,0.7412559217820628,3.263011121190759,,,,-34.378235294119804,-158.16402777777694,89.80600000000413,-228.44338461538428
sell,2022-01-06T01:50:00,1641434100,43381.96,49.14397260273995,1,-0.0035003623242497728,120.25071428571235,181.2298795180759,34,267.5341095890399,11,adv,adv,46.06000000000131,3.1954903742776195,0.9492667106224769,,,,-218.49111111111415,-165.40999999999622,-46.24742424242868,25.590281690143456
sell,2022-01-06T03:45:00,1641441000,42905.66,57.92653333333379,3,-0.0035915389602788617,119.86857142857376,299.1015000000043,52,274.40679487179295,28,adv,adv,48.86999999999898,4.435608046908391,0.3760785622348359,,,,-80.7267647058834,79.7444117647101,-200.50606060605787,29.447297297301702
sell,2022-01-06T05:40:00,1641447900,42916.84,43.84040000000027,5,-0.002988488869662076,164.83214285714192,-5.944032258070365,23,345.5785507246401,38,adv,adv,53.030000000002474,1.8552813468247324,1.7193248542889699,,,,-113.31415384615684,-172.3429411764737,-229.4837681159479,-68.21666666666715
sell,2022-01-06T08:20:00,1641457500,43026.35,45.09512195121946,8,-0.003360410253559487,97.71571428571458,146.6482352941166,58,110.90512195122574,0,adv,adv,54.82999999999811,2.414555342758163,0.1546322422186865,,,,-83.23888888889633,-16.95605263158359,-28.425671641794906,90.2598412698353
sell,2022-01-06T09:25:00,1641461400,42739.34,46.748924731183045,9,-0.003678261256806148,123.84285714285579,292.4154545454512,25,191.49906976744387,13,adv,fav,55.585000000002765,2.80928596147197,0.44831007036564985,,,,94.53329411764571,-94.00761904761748,124.47352941175632,-112.51426470588922
sell,2022-01-06T14:45:00,1641480600,42876.68,50.52900000000017,14,-0.005665018689343104,117.2442857142856,200.0881176470648,22,173.6152054794511,49,adv,adv,59.01000000000204,2.8743405100461823,0.38023175055745945,,,,-28.2526190476201,103.93688311688311,84.77086419752595,-168.04555555556
