ticket,direction,volume,entry_time_utc,entry_price,exit_time_utc,exit_price,duration_min,profit_usd,exit_reason,worst_drawdown_usd,worst_drawdown_pts,best_profit_usd,time_to_worst_min,time_to_best_min,hour_id,positions_open_at_entry,entry_atr14_h1,entry_atr14_m1,entry_balance,entry_ema200_m1,entry_ema20_h1,entry_ema20_m1,entry_ema50_h1,entry_ema50_m1,entry_equity,entry_h1_body_pts,entry_h1_candle,entry_h1_downwick_pts,entry_h1_forming,entry_h1_higher_high,entry_h1_lower_low,entry_h1_upwick_pts,entry_m15_candle,entry_m15_forming,entry_m1_body_pts,entry_m1_candle,entry_m1_downwick_pts,entry_m1_high_minus_prevhigh,entry_m1_low_minus_prevlow,entry_m1_upwick_pts,entry_m5_candle,entry_m5_forming,entry_minute_of_hour,entry_price_ask,entry_price_bid,entry_px_vs_ema200_m1,entry_px_vs_ema20_h1,entry_px_vs_ema20_m1,entry_px_vs_ema50_h1,entry_px_vs_ema50_m1,entry_range24h_pct,entry_rsi14_h1,entry_rsi14_m1,entry_spread_pts,exit_atr14_h1,exit_atr14_m1,exit_balance,exit_ema200_m1,exit_ema20_h1,exit_ema20_m1,exit_ema50_h1,exit_ema50_m1,exit_equity,exit_h1_body_pts,exit_h1_candle,exit_h1_downwick_pts,exit_h1_forming,exit_h1_higher_high,exit_h1_lower_low,exit_h1_upwick_pts,exit_m15_candle,exit_m15_forming,exit_m1_body_pts,exit_m1_candle,exit_m1_downwick_pts,exit_m1_high_minus_prevhigh,exit_m1_low_minus_prevlow,exit_m1_upwick_pts,exit_m5_candle,exit_m5_forming,exit_minute_of_hour,exit_price_ask,exit_price_bid,exit_px_vs_ema200_m1,exit_px_vs_ema20_h1,exit_px_vs_ema20_m1,exit_px_vs_ema50_h1,exit_px_vs_ema50_m1,exit_range24h_pct,exit_rsi14_h1,exit_rsi14_m1,exit_spread_pts,entry_user_sl,entry_user_tp,final_user_sl,final_user_tp
1048726722,SELL,0.02,2026-09-03T05:12:01,77630.03,2026-09-03T05:15:13,77631.3,3.2,-0.03,sl,-0.43,-21.7,1.43,-0.0,2.0,496781,1,359.07,40.05,169.17,77587.42,77349.75,77683.63,77508.01,77661.35,168.97,71.58,green,171.4,red,False,True,45.67,green,red,39.28,red,3.7,-10.42,-26.69,0.0,red,red,12,77640.24,77630.24,above,above,below,above,below,2.19,64.3,36.6,10.0,363.77,38.0,169.14,77587.83,77349.75,77662.52,77508.01,77654.57,169.14,71.58,green,171.4,red,False,True,45.67,red,green,0.99,green,36.67,-16.71,-33.95,10.88,red,green,15,77629.98,77619.98,above,above,below,above,below,2.191,64.3,26.9,10.0,77729.5,77555.43,,
1048745099,BUY,0.02,2026-09-03T05:49:01,77484.04000000001,2026-09-03T05:51:16,77579.74,2.2,1.9100000000000001,tp,-0.5,-25.2,1.93,-0.0,2.0,496781,1,399.55,47.09,169.14,77519.01,77349.75,77402.56,77508.01,77437.37,169.19,71.58,green,171.4,red,False,True,45.67,green,green,58.52,green,0.0,63.1,58.32,5.95,green,green,49,77496.53,77486.53,below,above,above,below,above,2.194,64.3,68.7,10.0,399.55,49.65,171.05,77519.44,77349.75,77427.93,77508.01,77445.32,171.05,71.58,green,171.4,red,False,True,45.67,green,green,34.19,green,4.93,24.69,11.65,2.35,green,green,51,77590.7,77580.7,above,above,above,above,above,2.192,64.3,70.4,10.0,77366.72,77579.74,,
1048749512,BUY,0.02,2026-09-03T05:57:02,77801.7,2026-09-03T07:04:14,77971.3,67.2,3.4,tp,-3.0,-150.1,3.6,15.0,67.0,496781,1,399.55,64.08,171.05,77529.75,77349.75,77552.7,77508.01,77499.6,170.55,71.58,green,171.4,green,False,True,45.67,green,green,114.09,green,7.37,97.81,21.73,0.0,green,green,57,77786.5,77776.5,above,above,above,above,above,2.186,64.3,76.4,10.0,365.27,46.06,174.45,77635.01,77427.78,77802.37,77529.01,77749.83,174.45,22.1,green,118.48,green,True,False,29.12,red,green,7.14,red,15.87,25.59,15.84,28.35,green,green,4,77993.72,77983.72,above,above,above,above,above,2.319,64.7,77.1,10.0,77592.94,77971.3,,
1048786476,BUY,0.02,2026-09-03T07:05:01,78096.67,2026-09-03T07:47:14,77725.34,42.2,-7.42,sl,-7.48,-373.9,0.97,42.0,-0.0,496783,1,374.63,53.76,174.45,77640.84,77427.78,77841.08,77529.01,77768.12,174.33,22.1,green,118.48,green,True,False,29.12,red,green,284.16,green,0.0,252.44,19.26,0.38,green,red,5,78100.65,78090.65,above,above,above,above,above,2.483,64.7,77.1,10.0,379.61,58.73,167.03,77738.26,77427.78,77896.03,77529.01,77885.71,167.03,22.1,green,118.48,red,True,False,29.12,red,red,49.06,red,36.39,-31.14,-73.02,0.0,red,red,47,77786.05,77776.05,above,above,below,above,below,2.533,64.7,38.3,10.0,77725.34,78438.38,,
1048809574,SELL,0.02,2026-09-03T07:49:02,77705.98,2026-09-03T08:07:40,78035.07,18.6,-6.58,sl,-6.52,-326.2,2.93,18.0,8.0,496783,1,380.96,56.84,167.03,77737.49,77427.78,77860.6,77529.01,77871.44,166.74,22.1,green,118.48,red,True,False,29.12,red,red,45.35,red,0.0,-64.8,-13.68,3.6,red,red,49,77720.38,77710.38,below,above,below,above,below,2.535,64.7,35.4,10.0,402.08,69.48,160.45,77736.15,77447.32,77796.98,77533.08,77807.61,160.45,159.67,red,72.43,green,True,True,353.67,red,green,41.52,green,40.88,6.82,70.81,20.7,green,green,7,78041.67,78031.67,above,above,above,above,above,2.524,56.6,83.4,10.0,78035.07,77426.89,,
1048907935,SELL,0.03,2026-09-03T10:33:11,77583.41,2026-09-03T10:51:50,77583.41,18.6,0.0,sl,-0.61,-20.3,4.58,-0.2,8.8,496786,1,396.27,40.8,160.45,77707.03,77488.64,77592.78,77544.48,77617.53,160.21,225.22,red,1.34,green,False,True,139.08,green,red,7.43,green,15.14,34.99,4.46,37.97,red,red,33,77591.31,77581.31,below,above,below,above,below,2.539,55.5,48.3,10.0,400.12,40.88,160.45,77673.37,77488.64,77527.46,77544.48,77560.51,160.45,225.22,red,1.34,green,False,True,139.08,red,green,21.23,green,2.91,9.92,15.93,0.0,green,green,51,77584.61,77574.61,below,above,above,above,above,2.379,55.5,65.2,10.0,78032.16,77167.99,,
1049025584,BUY,0.01,2026-09-03T12:53:01,78435.1,2026-09-03T12:54:12,78532.86,1.2,0.98,tp,-0.17,-16.7,1.06,-0.0,1.0,496788,1,437.36,71.67,160.45,77908.69,77546.68,78292.43,77564.46,78156.55,160.54,192.35,green,37.25,green,True,False,73.6,green,green,73.43,green,0.0,121.38,39.76,58.35,green,green,53,78454.36,78444.36,above,above,above,above,above,2.46,61.9,59.8,10.0,441.42,72.5,161.43,77915.4,77546.68,78319.81,77564.46,78173.26,161.43,192.35,green,37.25,green,True,False,73.6,green,green,70.71,green,6.85,25.45,66.25,13.42,green,green,54,78543.16,78533.16,above,above,above,above,above,2.53,61.9,63.8,10.0,78304.75,78532.86,,
1049043931,SELL,0.01,2026-09-03T13:07:02,78500.38,2026-09-03T13:34:01,78684.3,27.0,-1.8399999999999999,sl,-1.84,-183.5,0.88,27.0,13.0,496789,1,443.31,90.8,161.43,77999.23,77648.8,78513.58,77605.84,78345.2,161.29,717.79,green,53.24,red,True,False,131.36,green,red,66.33,red,0.0,-15.65,-49.85,15.85,red,red,7,78513.95,78503.95,above,above,below,above,above,2.786,75.8,50.6,10.0,449.28,68.96,159.59,78122.59,77648.8,78538.0,77605.84,78464.72,159.59,717.79,green,53.24,green,True,False,131.36,red,green,48.14,green,51.56,16.1,12.16,0.0,red,green,34,78654.11,78644.11,above,above,above,above,above,2.781,75.8,68.4,10.0,78684.3,78362.44,,
1049074281,BUY,0.02,2026-09-03T13:39:02,78761.98,2026-09-03T14:17:00,79064.76,38.0,6.06,tp,-1.79,-89.5,6.34,22.0,38.0,496789,1,459.72,102.8,159.59,78147.89,77648.8,78583.96,77605.84,78497.6,159.95,717.79,green,53.24,green,True,False,131.36,red,green,57.53,green,27.86,169.28,156.2,114.53,green,green,39,78789.76,78779.76,above,above,above,above,above,2.765,75.8,65.3,10.0,468.19,80.85,165.65,78373.31,77759.51,78901.38,77653.05,78792.65,165.65,196.39,green,202.03,green,True,False,155.56,green,green,82.1,green,0.0,52.63,-2.13,16.98,green,green,17,79046.75,79036.75,above,above,above,above,above,3.018,75.1,65.8,10.0,78412.54,79064.76,,
1049120504,BUY,0.01,2026-09-03T14:17:03,79067.06,2026-09-03T14:23:24,79250.72,6.3,1.8399999999999999,tp,-0.98,-97.7,1.88,1.9,6.0,496790,1,468.19,80.85,165.65,78373.52,77759.51,78903.4,77653.05,78793.48,165.56,196.39,green,202.03,green,True,False,155.56,green,green,82.1,green,0.0,52.63,-2.13,16.98,green,green,17,79067.96,79057.96,above,above,above,above,above,3.017,75.1,67.5,10.0,480.77,91.61,167.49,78416.55,77759.51,79003.77,77653.05,78862.47,167.49,196.39,green,202.03,green,True,False,155.56,green,green,126.41,green,0.0,82.11,28.6,0.0,green,green,23,79265.08,79255.08,above,above,above,above,above,3.231,75.1,75.3,10.0,78774.79,79250.72,,
1049128309,BUY,0.01,2026-09-03T14:24:01,79301.44,2026-09-03T14:26:51,79544.0,2.8,2.43,tp,-0.32,-31.7,2.61,-0.0,2.0,496790,1,484.15,92.37,167.49,78425.53,77759.51,79033.36,77653.05,78880.27,167.36,196.39,green,202.03,green,True,False,155.56,green,green,58.84,green,31.18,82.19,100.1,18.48,green,green,24,79298.27,79288.27,above,above,above,above,above,3.29,75.1,79.7,10.0,502.72,100.21,169.92,78447.45,77759.51,79123.42,77653.05,78930.28,169.92,196.39,green,202.03,green,True,False,155.56,green,green,89.38,green,16.13,146.51,67.54,70.92,green,green,26,79565.34,79555.34,above,above,above,above,above,3.605,75.1,86.5,10.0,78969.37,79544.0,,
1049150076,BUY,0.01,2026-09-03T14:47:12,79958.84,2026-09-03T14:48:34,80245.99,1.4,2.87,tp,-0.41,-41.3,2.93,-0.2,0.8,496790,1,531.24,111.46,169.92,78693.99,77759.51,79706.25,77653.05,79402.88,169.89,196.39,green,202.03,green,True,False,155.56,green,green,78.1,green,4.84,86.57,104.43,8.39,green,green,47,79965.63,79955.63,above,above,above,above,above,4.087,75.1,64.5,10.0,551.97,126.66,172.79,78709.73,77759.51,79760.08,77653.05,79436.99,172.79,196.39,green,202.03,green,True,False,155.56,green,green,34.66,green,25.12,45.53,58.29,18.79,green,green,48,80261.84,80251.84,above,above,above,above,above,4.433,75.1,74.9,10.0,79586.05,80245.99,,
1049160979,BUY,0.01,2026-09-03T15:00:02,80544.49,2026-09-03T15:02:36,80923.59,2.6,3.8,tp,-0.68,-67.8,4.02,-0.0,2.0,496791,1,536.87,158.71,172.79,78892.06,78023.63,80170.95,77765.96,79777.49,172.75,1724.71,green,135.23,green,True,False,32.14,green,green,103.65,green,48.87,100.98,99.51,32.14,green,green,0,80550.37,80540.37,above,above,above,above,above,4.806,89.0,81.2,10.0,565.69,171.22,176.59,78930.61,78023.63,80292.99,77765.96,79859.25,176.59,1724.71,green,135.23,green,True,False,32.14,green,green,160.96,green,11.17,230.35,67.4,135.67,green,green,2,80956.35,80946.35,above,above,above,above,above,5.253,89.0,81.6,10.0,80084.03,80923.59,,
1049198566,BUY,0.01,2026-09-03T15:40:01,81003.71,2026-09-03T15:46:41,80752.51,6.7,-2.51,sl,-2.51,-251.4,0.07,6.0,-0.0,496791,1,579.29,84.47,176.59,79494.47,78023.63,80794.35,77765.96,80551.55,176.16,1724.71,green,135.23,green,True,False,32.14,green,green,88.52,green,5.26,37.96,67.17,5.03,green,red,40,80971.17,80961.17,above,above,above,above,above,5.044,89.0,83.7,10.0,580.03,92.66,174.08,79574.9,78023.63,80827.32,77765.96,80620.11,174.08,1724.71,green,135.23,green,True,False,32.14,green,red,7.19,green,32.63,-56.61,-13.01,28.98,red,red,46,80762.31,80752.31,above,above,below,above,above,5.07,89.0,47.9,10.0,80752.51,81184.73,,
1049203137,SELL,0.02,2026-09-03T15:47:02,80742.74,2026-09-03T15:51:36,81010.87,4.6,-5.37,sl,-5.18,-258.8,0.48,4.0,1.0,496791,1,580.03,89.07,174.08,79586.3,78023.63,80816.9,77765.96,80623.91,174.13,1724.71,green,135.23,green,True,False,32.14,green,red,132.74,red,0.0,-30.76,-94.7,0.0,red,red,47,80739.84,80729.84,above,above,below,above,above,5.071,89.0,40.1,10.0,580.03,93.78,168.71,79636.34,78023.63,80834.5,77765.96,80659.63,168.71,1724.71,green,135.23,green,True,False,32.14,green,green,125.46,green,0.0,102.75,23.23,2.06,red,green,51,81009.46,80999.46,above,above,above,above,above,5.054,89.0,60.1,10.0,81010.87,80510.21,,
1049206843,BUY,0.03,2026-09-03T15:52:01,81055.53,2026-09-03T15:59:06,81362.51,7.1,9.21,tp,-0.7,-23.5,9.32,-0.0,7.0,496791,1,584.48,92.15,168.71,79651.09,78023.63,80860.91,77765.96,80677.47,169.06,1724.71,green,135.23,green,True,False,32.14,green,green,153.63,green,0.0,176.76,127.93,22.72,red,green,52,81075.73,81065.73,above,above,above,above,above,5.127,89.0,60.5,10.0,605.42,114.96,177.92,79762.2,78023.63,81080.04,77765.96,80828.21,177.92,1724.71,green,135.23,green,True,False,32.14,green,green,75.88,green,7.53,10.23,23.66,4.32,green,green,59,81366.02,81356.02,above,above,above,above,above,5.469,89.0,73.0,10.0,80718.56,81362.51,,
1049212211,BUY,0.01,2026-09-03T16:00:01,81372.37,2026-09-03T16:18:09,80718.56,18.1,-6.53,sl,-6.65,-665.0,0.0,18.0,-0.0,496792,1,560.22,110.6,177.92,79777.74,78340.94,81103.28,77906.62,80847.62,177.46,824.67,green,189.28,red,True,False,17.2,green,red,6.87,green,35.29,17.59,45.96,17.2,green,red,0,81335.51,81325.51,above,above,above,above,above,5.478,90.2,81.2,10.0,604.51,105.14,171.39,79968.0,78340.94,80937.89,77906.62,80886.83,171.39,824.67,green,189.28,red,True,False,17.2,red,red,105.63,red,7.12,-7.24,-34.79,0.0,red,red,18,80733.55,80723.55,above,above,below,above,below,5.519,90.2,40.8,10.0,80718.56,81926.18,,
1049224520,SELL,0.02,2026-09-03T16:20:02,80701.67,2026-09-03T18:09:41,81371.4,109.7,-13.4,sl,-13.24,-662.0,1.9,109.0,8.0,496792,1,605.1,94.19,171.39,79982.79,78340.94,80897.48,77906.62,80873.7,171.08,824.67,green,189.28,red,True,False,17.2,red,red,45.28,red,2.97,10.42,-7.78,48.04,red,green,20,80717.08,80707.08,above,above,below,above,below,5.52,90.2,38.1,10.0,620.6,68.42,157.99,80679.84,78825.35,81159.54,78145.22,81103.3,157.99,79.13,green,93.14,green,False,False,153.81,red,green,8.91,green,37.91,-39.77,-26.6,6.32,green,green,9,81324.43,81314.43,above,above,above,above,above,5.471,84.3,74.8,10.0,81371.4,80076.82,,
1049294355,BUY,0.03,2026-09-03T19:05:02,81468.65000000001,2026-09-03T21:45:43,81468.65,160.7,0.0,sl,-9.2,-306.6,25.05,1.0,149.0,496795,1,598.01,65.78,157.99,80865.41,79056.89,81216.75,78267.21,81139.6,156.21,210.31,green,154.85,green,True,False,105.68,green,green,189.6,green,0.0,199.06,26.56,20.11,green,red,5,81419.44,81409.44,above,above,above,above,above,5.619,84.7,79.3,10.0,670.96,135.4,157.99,81416.78,79519.29,81675.82,78524.34,81632.71,157.99,308.89,red,72.25,green,False,False,26.23,red,red,25.63,red,4.95,-68.95,6.63,21.61,red,red,45,81481.42,81471.42,above,above,below,above,below,6.604,81.4,16.6,10.0,80606.59,82344.2,,
1049330456,BUY,0.04,2026-09-03T21:49:02,81563.68000000001,2026-09-03T21:49:44,81642.99,0.7,3.17,manual,-1.12,-28.1,3.41,-0.0,-0.0,496797,2,670.96,97.83,157.99,81420.35,79519.29,81621.31,78524.34,81614.28,157.25,308.89,red,72.25,green,False,False,26.23,red,green,67.33,green,0.0,43.77,36.99,2.06,red,green,49,81572.95,81562.95,above,above,below,above,below,6.597,81.4,21.4,10.0,670.96,102.36,161.16,81421.21,79519.29,81629.49,78524.34,81617.65,159.59,308.89,red,72.25,green,False,False,26.23,red,green,67.33,green,0.0,43.77,36.99,2.06,red,green,49,81658.84,81648.84,above,above,above,above,above,6.59,81.4,31.0,10.0,81423.46,81664.78,,
1049330205,SELL,0.01,2026-09-03T21:46:02,81502.45,2026-09-04T01:25:54,80798.19,219.9,7.04,tp,-2.65,-264.7,7.15,8.0,219.0,496797,1,670.96,128.77,157.99,81417.67,79519.29,81659.3,78524.34,81627.67,158.16,308.89,red,72.25,green,False,False,26.23,red,red,26.35,red,34.72,-13.44,-57.04,34.72,red,red,46,81485.36,81475.36,above,above,below,above,below,6.604,81.4,15.9,10.0,700.17,56.67,168.2,81183.55,80081.42,80942.75,78925.27,81031.4,168.2,282.18,red,21.13,red,True,True,180.26,red,red,55.13,red,18.07,-56.76,-58.39,4.65,red,red,25,80806.2,80796.2,below,above,below,above,below,6.492,76.7,22.8,10.0,82303.71,80798.19,,
1049383851,SELL,0.01,2026-09-04T01:41:02,80800.64,2026-09-04T01:51:00,80923.88,10.0,-1.23,sl,-1.13,-113.2,0.4,10.0,1.0,496801,1,702.69,60.67,168.2,81133.85,80081.42,80860.95,78925.27,80943.29,168.13,282.18,red,21.13,red,True,True,180.26,red,red,53.56,red,24.46,-19.94,-73.36,18.25,green,red,41,80807.86,80797.86,below,above,below,above,below,6.492,76.7,40.5,10.0,702.69,43.88,166.97,81105.88,80081.42,80854.25,78925.27,80910.04,166.97,282.18,red,21.13,red,True,True,180.26,red,green,45.63,green,3.25,1.19,1.88,0.0,green,green,51,80922.94,80912.94,below,above,above,above,above,6.483,76.7,54.7,10.0,80920.39,80705.89,,
1049387247,BUY,0.02,2026-09-04T01:53:02,80931.3,2026-09-04T02:01:09,80919.98,8.1,-0.23,sl,-0.32,-16.1,2.26,-0.0,4.0,496801,1,702.69,42.94,166.97,81101.96,80081.42,80864.25,78925.27,80909.91,166.76,282.18,red,21.13,red,True,True,180.26,red,green,35.09,green,3.08,-10.62,1.56,0.27,green,green,53,80930.97,80920.97,below,above,above,above,above,6.482,76.7,61.6,10.0,642.08,41.1,166.74,81092.32,80166.37,80923.15,79005.59,80927.69,166.74,0.1,green,220.42,red,False,True,129.19,green,red,23.67,red,15.46,-24.62,-33.66,0.0,green,red,1,80929.98,80919.98,below,above,above,above,below,6.482,75.9,59.2,10.0,80760.4,81059.48,,
1049389981,SELL,0.03,2026-09-04T02:02:02,80887.0,2026-09-04T02:16:22,80892.08,14.3,-0.15,sl,-0.4,-13.4,3.25,1.0,11.0,496802,1,644.94,41.84,166.74,81090.03,80166.37,80917.69,79005.59,80925.2,166.42,0.1,green,220.42,red,False,True,129.19,green,red,44.97,red,15.8,-32.12,-54.72,0.96,green,red,2,80897.82,80887.82,below,above,below,above,below,6.485,75.9,54.3,10.0,652.18,41.25,166.59,81056.41,80166.37,80851.5,79005.59,80884.67,166.59,0.1,green,220.42,red,False,True,129.19,red,green,33.43,green,0.0,50.51,24.52,18.55,red,green,16,80892.08,80882.08,below,above,above,above,above,6.485,75.9,47.7,10.0,81044.07,80746.6,,
1049393415,SELL,0.04,2026-09-04T02:17:13,80821.61,2026-09-04T02:18:14,80783.51,1.0,1.52,manual,-0.69,-17.2,1.92,-0.2,0.8,496802,1,652.18,41.91,166.59,81053.48,80166.37,80843.37,79005.59,80879.86,166.15,0.1,green,220.42,red,False,True,129.19,red,green,21.7,red,7.67,25.99,6.89,41.71,red,green,17,80832.47,80822.47,below,above,below,above,below,6.49,75.9,43.2,10.0,652.54,42.85,168.11,81050.54,80166.37,80835.74,79005.59,80875.27,168.11,0.1,green,220.42,red,False,True,129.19,red,red,14.06,red,0.72,-44.46,-4.66,16.5,red,red,18,80786.13,80776.13,below,above,below,above,below,6.494,75.9,41.9,10.0,80883.24,80775.09,,
1049393750,SELL,0.01,2026-09-04T02:19:02,80760.19,2026-09-04T02:30:10,80764.24,11.1,-0.04,sl,-0.28,-28.2,0.79,-0.0,10.0,496802,1,654.58,41.51,168.11,81047.45,80166.37,80826.94,79005.59,80870.05,168.01,0.1,green,220.42,red,False,True,129.19,red,red,50.97,red,12.41,-23.92,-62.51,6.49,red,red,19,80770.29,80760.29,below,above,below,above,below,6.495,75.9,33.0,10.0,659.13,38.74,168.07,81013.26,80166.37,80756.01,79005.59,80816.48,168.07,0.1,green,220.42,red,False,True,129.19,red,green,16.38,green,25.48,-4.3,-5.37,0.0,green,green,30,80768.53,80758.53,below,above,above,above,below,6.495,75.9,39.5,10.0,80883.24,80665.08,,
1049397696,SELL,0.02,2026-09-04T02:35:03,80743.18000000001,2026-09-04T02:36:13,80689.49,1.2,1.07,tp,-0.25,-12.4,1.36,-0.1,0.9,496802,1,659.13,37.45,168.07,81001.58,80166.37,80761.74,79005.59,80808.63,167.96,0.1,green,220.42,red,False,True,129.19,red,green,32.84,red,0.84,16.07,-28.08,28.64,green,red,35,80748.53,80738.53,below,above,below,above,below,6.497,75.9,53.4,10.0,659.55,40.51,169.14,80998.01,80166.37,80750.77,79005.59,80802.22,169.14,0.1,green,220.42,red,False,True,129.19,red,red,48.61,red,0.0,-57.82,-44.37,0.26,green,red,36,80685.4,80675.4,below,above,below,above,below,6.502,75.9,43.5,10.0,80814.76,80689.49,,
1049398754,BUY,0.01,2026-09-04T02:40:02,80857.09,2026-09-04T02:49:36,80667.68,9.6,-1.8900000000000001,sl,-2.03,-203.0,0.0,9.0,-0.0,496802,1,660.1,46.19,169.14,80991.24,80166.37,80775.49,79005.59,80805.6,169.02,0.1,green,220.42,red,False,True,129.19,red,green,54.24,green,0.0,31.65,31.96,3.58,green,green,40,80855.09,80845.09,below,above,above,above,above,6.488,75.9,70.5,10.0,661.07,43.77,167.25,80968.37,80166.37,80739.87,79005.59,80780.38,167.25,0.1,green,220.42,red,False,True,129.19,green,red,6.16,red,1.68,9.54,0.03,26.73,red,red,49,80685.67,80675.67,below,above,below,above,below,6.502,75.9,45.2,10.0,80667.68,80999.15,,
1049403228,BUY,0.02,2026-09-04T03:01:01,80900.85,2026-09-04T03:11:57,80900.42,10.9,-0.01,sl,-0.66,-33.0,2.95,3.0,5.0,496803,1,625.98,38.47,167.25,80947.57,80229.88,80783.56,79077.28,80783.99,167.1,140.15,red,179.46,green,False,True,0.0,green,green,50.11,green,3.42,45.96,29.69,0.56,green,green,1,80903.74,80893.74,below,above,above,above,above,6.484,70.7,92.1,10.0,637.02,54.67,167.24,80946.42,80229.88,80879.41,79077.28,80833.93,167.24,140.15,red,179.46,green,False,True,0.0,green,green,11.24,red,3.41,-20.19,13.87,8.03,green,red,12,80910.42,80900.42,below,above,above,above,above,6.484,70.7,62.0,10.0,80654.12,81107.98,,
1049405888,BUY,0.03,2026-09-04T03:13:43,80934.87,2026-09-04T03:25:04,80871.53,11.3,-1.9,sl,-2.37,-78.9,0.4,11.3,9.3,496803,1,637.02,56.36,167.24,80945.9,80229.88,80886.99,79077.28,80840.63,166.78,140.15,red,179.46,green,False,True,0.0,green,green,21.01,green,28.05,-16.17,-27.19,1.86,green,red,13,80929.57,80919.57,below,above,above,above,above,6.482,70.7,59.2,10.0,637.02,38.05,165.34,80942.08,80229.88,80903.47,79077.28,80867.59,165.34,140.15,red,179.46,green,False,True,0.0,green,red,2.91,red,18.47,-19.92,14.2,0.0,green,red,25,80865.98,80855.98,below,above,below,above,below,6.488,70.7,42.0,10.0,80873.23,80981.1,,
1049408125,SELL,0.04,2026-09-04T03:26:02,80834.76,2026-09-04T03:48:02,80950.79000000001,22.0,-4.64,sl,-4.46,-111.4,2.01,22.0,9.0,496803,2,637.24,36.42,165.34,80940.73,80229.88,80894.49,79077.28,80865.24,165.14,140.15,red,179.46,red,False,True,0.0,green,red,89.35,red,0.04,-3.74,-71.75,0.0,green,red,26,80837.88,80827.88,below,above,below,above,below,6.49,70.7,33.7,10.0,640.34,44.58,159.5,80923.85,80229.88,80869.94,79077.28,80860.9,159.5,140.15,red,179.46,green,False,True,0.0,green,green,34.03,green,5.87,38.89,41.13,5.36,green,green,48,80949.63,80939.63,above,above,above,above,above,6.481,70.7,70.9,10.0,80948.32,80729.1,,
1049408127,SELL,0.01,2026-09-04T03:26:03,80831.48,2026-09-04T03:48:02,80950.79000000001,22.0,-1.2,sl,-1.15,-114.7,0.47,21.9,8.9,496803,2,637.24,36.42,165.34,80940.73,80229.88,80894.49,79077.28,80865.24,165.14,140.15,red,179.46,red,False,True,0.0,green,red,89.35,red,0.04,-3.74,-71.75,0.0,green,red,26,80837.88,80827.88,below,above,below,above,below,6.49,70.7,33.7,10.0,640.34,44.58,159.5,80923.85,80229.88,80869.94,79077.28,80860.9,159.5,140.15,red,179.46,green,False,True,0.0,green,green,34.03,green,5.87,38.89,41.13,5.36,green,green,48,80949.63,80939.63,above,above,above,above,above,6.481,70.7,70.9,10.0,80948.32,80749.59,,
1049461154,SELL,0.01,2026-09-04T06:37:01,80606.14,2026-09-04T06:38:57,80722.0,1.9,-1.16,sl,-1.08,-108.5,0.29,1.0,-0.0,496806,1,471.27,61.68,159.5,80943.06,80421.17,80759.42,79290.85,80855.59,159.62,93.84,red,132.4,red,False,False,72.31,red,red,105.73,red,65.47,2.06,-92.44,0.0,red,red,37,80594.12,80584.12,below,above,below,above,below,6.047,43.6,15.1,10.0,471.27,63.17,158.34,80941.19,80421.17,80758.7,79290.85,80851.61,158.34,93.84,red,132.4,red,False,False,72.31,red,green,12.43,green,35.8,-96.72,26.25,0.0,red,green,39,80724.62,80714.62,below,above,below,above,below,6.037,43.6,37.1,10.0,80722.0,80519.24,,
1049462728,BUY,0.02,2026-09-04T06:40:01,80749.51,2026-09-04T06:49:19,80742.33,9.3,-0.14,sl,-0.39,-19.3,1.95,-0.0,5.0,496806,1,471.27,59.63,158.34,80937.11,80421.17,80754.56,79290.85,80842.68,158.29,93.84,red,132.4,red,False,False,72.31,red,green,25.66,green,8.83,30.41,70.7,16.11,green,green,40,80756.75,80746.75,below,above,below,above,below,6.034,43.6,48.7,10.0,471.27,52.54,158.2,80924.77,80421.17,80775.06,79290.85,80827.45,158.2,93.84,red,132.4,red,False,False,72.31,green,red,3.94,green,8.49,-23.57,-7.64,9.68,green,red,49,80753.21,80743.21,below,above,below,above,below,6.035,43.6,52.6,10.0,80577.05,80865.47,,
1049467437,SELL,0.03,2026-09-04T06:50:01,80752.69,2026-09-04T06:53:13,80758.16,3.2,-0.16,sl,-0.05,-1.7,2.31,-0.0,2.0,496806,1,471.27,41.43,158.2,80923.1,80421.17,80773.12,79290.85,80824.61,157.99,93.84,red,132.4,red,False,False,72.31,green,red,20.24,red,18.47,-10.36,-26.96,0.0,red,green,50,80759.53,80749.53,below,above,below,above,below,6.034,43.6,69.6,10.0,471.27,37.18,158.04,80917.11,80421.17,80759.92,79290.85,80812.82,158.04,93.84,red,132.4,red,False,False,72.31,green,red,26.19,green,28.42,3.13,-26.91,0.0,red,red,53,80758.16,80748.16,below,above,below,above,below,6.034,43.6,52.6,10.0,80846.89,80675.39,,
1049468889,BUY,0.04,2026-09-04T06:55:02,80775.39,2026-09-04T07:00:49,80831.01,5.8,2.22,manual,-2.05,-51.3,2.42,2.0,5.0,496806,1,471.27,31.54,158.04,80913.96,80421.17,80759.46,79290.85,80808.58,157.02,93.84,red,132.4,red,False,False,72.31,green,red,13.42,green,12.63,19.28,11.05,6.5,green,red,55,80760.09,80750.09,below,above,below,above,below,6.034,43.6,40.8,10.0,453.39,37.21,160.26,80907.38,80455.62,80768.35,79349.48,80803.39,160.26,194.94,red,232.1,green,False,True,108.73,red,green,15.76,green,12.17,17.4,18.14,2.43,green,green,0,80843.82,80833.82,below,above,above,above,above,6.028,46.6,55.5,10.0,80675.64,80851.74,,
