tb,time,src,era,kind,d,pnl,R,tpf,spread_med24,spread_over_range24,spread_over_atr,tp_over_spread,stop_over_spread,atr_over_price,rng60,rng360,rng1440,absret60,absret360,absret1440,sd60,sd360,sd1440,er60,er360,er1440,signac360,flips_per_day,bos_per_day,cont_per_flip,med_flip_gap_min,trend_age_min,flip_share20,own20_tpf,own50_tpf,own20_R,own50_R,own20_flip_R,own20_cont_R,mkt20_fwd5,mkt20_fwd15,mkt20_fwd30,mkt20_ge05
1779583620,2026-05-24T00:47:00,V2,DISC,cont,1,4.7474,0.8,1,9.8,0.33975,0.21217,24.22143,30.27653,6.01292,33.855,42.97,28.845,185.85372,1450.3422,3969.79013,4.10975,5.84477,4.94683,0.13106,0.09311,0.05256,-0.06407,5,24,3.8,212.0,102.0,0.55,0.65,0.4,0.16037,-0.28978,-0.29295,-0.1074,0.02574,0.44587,0.82949,0.45
1779631860,2026-05-24T14:11:00,V2,DISC,flip,-1,3.5002,0.8,1,9.8,0.32661,0.17242,17.85816,22.32245,7.42299,39.725,25.825,30.005,172.30015,832.80733,3938.27693,4.01384,3.61469,4.14944,0.30055,0.01337,0.04741,-0.12535,6,15,1.5,212.0,0.0,0.5,0.65,0.42,0.16037,-0.25378,-0.29295,-0.0173,0.01749,0.30038,0.6167,0.45
1779665940,2026-05-24T23:39:00,V2,DISC,flip,1,6.8472,0.8,1,9.8,0.34284,0.15045,34.93469,43.66837,8.45927,45.665,34.34,28.585,267.26514,1190.97729,3797.8114,6.00041,5.05345,4.08418,0.1518,0.04281,0.0126,-0.03064,4,9,1.25,396.0,0.0,0.55,0.65,0.44,0.16037,-0.21753,-0.20296,-0.0173,0.13328,0.32257,0.47834,0.4
1779689280,2026-05-25T06:08:00,V2,DISC,flip,1,8.5317,0.8,1,9.8,0.30425,0.29587,43.52857,54.41122,4.27879,27.835,35.71,32.21,139.68435,1043.37873,4106.60123,2.90097,4.02908,4.32998,0.07709,0.04199,0.02108,-0.12849,5,8,0.6,396.0,0.0,0.6,0.7,0.46,0.25113,-0.18139,-0.11247,-0.0173,0.20453,-0.09841,-0.13807,0.25
1779755700,2026-05-26T00:35:00,V2,DISC,flip,-1,4.5706,0.8,1,9.8,0.33175,0.23409,23.31939,29.14898,5.43579,33.11,29.285,29.54,139.49311,825.0092,3470.84547,2.80914,3.0128,3.30813,0.20236,0.08415,0.00216,-0.09192,3,4,0.33333,396.0,0.0,0.65,0.7,0.46,0.25112,-0.18139,-0.02226,-0.0173,0.13334,-0.23341,-0.2361,0.15
1779756600,2026-05-26T00:50:00,V2,DISC,cont,-1,2.0544,0.8,1,9.8,0.33215,0.15181,10.48163,13.10204,8.41336,39.265,30.435,29.505,177.2722,874.96077,3506.26849,3.73921,3.20788,3.33978,0.37766,0.12152,0.01369,-0.09749,3,5,0.66667,396.0,15.0,0.65,0.7,0.46,0.25112,-0.18139,-0.02226,-0.0173,0.13334,-0.23341,-0.2361,0.15
1779769740,2026-05-26T04:29:00,V2,DISC,flip,1,2.0894,0.8,1,9.8,0.33175,0.34529,10.6602,13.32551,3.70315,25.535,37.645,29.54,129.78849,1071.55681,3536.49171,2.6846,3.91904,3.31426,0.1403,0.07033,0.01613,-0.16435,3,7,1.33333,250.0,0.0,0.65,0.75,0.5,0.34124,-0.10835,0.0681,-0.01731,0.09848,-0.16219,-0.25998,0.15
1779772680,2026-05-26T05:18:00,V2,DISC,cont,1,2.5083,0.8,1,9.8,0.33499,0.36486,12.79796,15.99694,3.49844,23.89,34.955,29.255,118.36276,1022.05028,3486.79824,2.48392,3.78779,3.26553,0.24341,0.05713,0.02196,-0.14206,3,9,2.0,250.0,49.0,0.65,0.75,0.5,0.34124,-0.10835,0.0681,-0.01731,0.10455,-0.13664,-0.24678,0.15
1779779340,2026-05-26T07:09:00,V2,DISC,cont,-1,-6.7002,-1.0212,0,9.8,0.33706,0.27039,26.78061,33.47551,4.7278,30.295,30.785,29.075,150.42299,918.86055,3449.70662,3.04965,3.29004,3.20613,0.13531,0.00761,0.0247,-0.10864,3,11,2.66667,250.0,41.0,0.65,0.8,0.52,0.43228,-0.07231,0.0681,-0.01731,-0.00647,-0.20037,-0.16969,0.15
1779792480,2026-05-26T10:48:00,V2,DISC,flip,1,-3.6594,-1.0064,0,9.8,0.33625,0.10809,14.84082,18.55102,11.70253,48.01,27.89,29.145,239.86591,943.27628,3565.80236,5.63647,3.69264,3.4301,0.49455,0.10875,0.00082,-0.0585,4,12,2.0,250.0,0.0,0.6,0.85,0.52,0.52259,-0.07252,0.0681,-0.01707,0.00243,-0.17746,-0.13606,0.15
1779795300,2026-05-26T11:35:00,V2,DISC,flip,-1,2.1026,0.8,1,9.8,0.3245,0.2156,10.72755,13.40918,5.89516,53.035,31.515,30.2,239.84874,1006.03224,3646.23203,5.19878,3.8879,3.47841,0.04396,0.02985,0.00965,-0.07521,5,13,1.6,250.0,0.0,0.6,0.85,0.52,0.52259,-0.07252,0.0681,-0.01707,-0.00373,-0.07734,-0.06493,0.15
1779801660,2026-05-26T13:21:00,V2,DISC,cont,-1,-6.2252,-1.002,0,9.8,0.31731,0.20179,25.35918,31.69898,6.32917,33.95,33.05,30.885,169.27198,1075.75887,3765.37629,4.23159,4.33075,3.63294,0.19308,0.01804,0.0184,-0.08635,5,15,2.0,250.0,106.0,0.6,0.8,0.52,0.43227,-0.07256,0.06904,-0.01707,0.01213,-0.08886,-0.006,0.2
1779804840,2026-05-26T14:14:00,V2,DISC,flip,1,4.785,0.8,1,9.8,0.30654,0.13538,24.41327,30.51633,9.3613,72.95,38.625,31.97,351.70985,1250.9041,3931.99741,7.86164,5.09896,3.87788,0.12064,0.06472,0.0019,-0.09749,6,16,1.66667,234.0,0.0,0.6,0.8,0.52,0.43227,-0.07256,0.06904,-0.01707,-0.10035,-0.15984,-0.12337,0.15
1779808860,2026-05-26T15:21:00,V2,DISC,flip,-1,6.4262,0.8,1,9.8,0.29805,0.13046,32.78673,40.98367,9.79956,97.085,50.365,32.88,470.65892,1636.80755,4317.84694,9.37601,6.39256,4.28975,0.25363,0.00083,0.02758,-0.0585,7,16,1.28571,159.0,0.0,0.55,0.8,0.52,0.4343,-0.07208,0.06904,-0.01694,-0.07919,-0.06017,-0.18881,0.15
1779809460,2026-05-26T15:31:00,V2,DISC,cont,-1,6.0365,0.8,1,9.8,0.29692,0.08534,30.79796,38.49796,15.04587,95.94,55.035,33.005,457.16387,1696.94859,4398.76933,9.18996,6.64354,4.39041,0.38023,0.02622,0.03574,-0.06964,7,17,1.42857,159.0,10.0,0.55,0.8,0.52,0.4343,-0.07208,0.06904,-0.01694,-0.07919,-0.06017,-0.18881,0.15
1779858120,2026-05-27T05:02:00,V2,DISC,flip,1,1.2894,0.8,1,9.8,0.26522,0.28008,6.57857,8.22347,4.63406,31.17,30.535,36.95,177.04137,949.19244,4970.38384,4.11851,3.50844,4.8123,0.01419,0.03326,0.03044,-0.25905,6,18,2.0,234.0,0.0,0.6,0.8,0.56,0.4343,0.00013,0.25116,0.07434,-0.08754,-0.07231,-0.2998,0.15
1779860220,2026-05-27T05:37:00,V2,DISC,cont,1,-2.0434,-1.0066,0,9.8,0.26447,0.2892,8.28571,10.35714,4.48296,31.9,30.485,37.055,147.72141,934.59481,4949.09046,3.15925,3.46906,4.8038,0.31865,0.03001,0.03415,-0.24791,6,18,2.0,234.0,35.0,0.6,0.8,0.56,0.4343,0.00013,0.25116,0.07434,-0.06349,-0.05381,-0.2369,0.15
1779861780,2026-05-27T06:03:00,V2,DISC,cont,1,2.1309,0.8,1,9.8,0.26387,0.3055,10.87143,13.5898,4.2422,30.615,30.695,37.14,126.74144,945.73852,4948.92534,2.45599,3.4703,4.80397,0.12739,0.0327,0.03139,-0.20891,6,19,2.16667,234.0,61.0,0.6,0.8,0.56,0.4343,0.00013,0.25116,0.07434,-0.07547,-0.10164,-0.23746,0.15
1779872460,2026-05-27T09:01:00,V2,DISC,flip,-1,1.1219,0.8,1,9.8,0.26337,0.29818,5.72449,7.1551,4.34204,29.075,29.785,37.21,140.98972,917.74375,4965.97725,3.03827,3.34805,4.81866,0.16361,0.00479,0.02403,-0.19777,6,22,2.66667,234.0,0.0,0.6,0.75,0.6,0.34397,0.07234,0.25116,0.16432,-0.03768,-0.08341,-0.19346,0.1
1779876960,2026-05-27T10:16:00,V2,DISC,flip,1,-2.6904,-1.0211,0,9.8,0.26165,0.39928,10.75408,13.44286,3.23514,28.045,29.505,37.455,146.45336,915.5658,4969.75135,3.19211,3.32876,4.82213,0.22422,0.05642,0.02089,-0.18663,7,23,2.28571,159.0,0.0,0.6,0.75,0.6,0.34397,0.07234,0.25116,0.16432,0.03461,0.00256,-0.22049,0.1
1779882780,2026-05-27T11:53:00,V2,DISC,flip,-1,2.1666,0.8,1,9.8,0.27196,0.34689,11.05408,13.81735,3.73407,30.275,28.79,36.035,149.57726,903.96116,4824.49045,3.31988,3.2192,4.67575,0.12523,0.0134,0.04111,-0.1532,6,22,2.66667,119.0,0.0,0.6,0.75,0.62,0.34397,0.10854,0.34127,0.16432,-0.03975,-0.02321,-0.28907,0.05
1779887280,2026-05-27T13:08:00,V2,DISC,cont,-1,10.2858,0.8,1,9.8,0.26908,0.14854,52.47857,65.59796,8.74801,59.615,29.825,36.42,293.48464,1027.66897,4926.06099,7.30674,4.15898,4.8048,0.06384,0.03789,0.04246,-0.12535,6,24,3.0,119.0,75.0,0.6,0.75,0.62,0.34714,0.1082,0.34127,0.16432,0.05212,0.01277,-0.711,0.0
1779889080,2026-05-27T13:38:00,V2,DISC,cont,-1,-5.9346,-1.037,0,9.8,0.26747,0.0874,23.35816,29.19796,14.97377,59.93,31.105,36.64,264.06332,1104.92246,5003.67459,5.42535,4.4413,4.83709,0.47541,0.11076,0.05098,-0.09192,6,25,3.16667,119.0,105.0,0.6,0.75,0.62,0.34714,0.1082,0.34127,0.16432,0.06158,0.03103,-0.66689,0.05
1779953640,2026-05-28T07:34:00,V2,DISC,flip,1,2.1672,0.8,1,9.8,0.22167,0.2702,11.05714,13.82143,4.95199,37.88,48.15,44.21,207.52069,1597.16452,5723.35217,5.16619,6.6872,5.67241,0.33,0.08501,0.06143,-0.09749,4,20,4.0,159.0,0.0,0.55,0.7,0.64,0.25529,0.14368,0.43228,0.16257,0.06196,0.24422,-0.39902,0.25
1779956400,2026-05-28T08:20:00,V2,DISC,flip,-1,1.7182,0.8,1,9.8,0.21961,0.29043,8.76633,10.95816,4.60772,35.355,45.94,44.625,181.83531,1572.13405,5770.53845,3.85061,6.61258,5.69986,0.02258,0.0721,0.06088,-0.13649,5,21,3.2,97.0,19.0,0.55,0.7,0.64,0.25529,0.14368,0.43228,0.16257,0.05736,0.32325,-0.43849,0.25
1779962100,2026-05-28T09:55:00,V2,DISC,flip,1,-1.214,-1.0107,0,9.8,0.2201,0.33001,4.90306,6.12857,4.04339,28.915,36.105,44.525,119.66456,1287.29638,5701.49938,2.45487,5.78888,5.67778,0.273,0.03607,0.05589,-0.13092,5,21,3.2,114.0,0.0,0.55,0.7,0.66,0.25529,0.18018,0.43228,0.16257,0.00767,0.27319,-0.33149,0.3
1779963000,2026-05-28T10:10:00,V2,DISC,cont,1,-2.5614,-1.0058,0,9.8,0.21976,0.32037,10.39388,12.99286,4.16252,26.425,35.355,44.595,123.5449,1137.7725,5717.37759,2.59911,4.40184,5.68765,0.37482,0.04718,0.05404,-0.15877,5,22,3.4,114.0,15.0,0.55,0.7,0.66,0.25529,0.18018,0.43228,0.16257,0.00767,0.27319,-0.33149,0.3
1779966480,2026-05-28T11:08:00,V2,DISC,flip,-1,-4.4568,-1.0026,0,9.8,0.21787,0.25122,18.1449,22.68061,5.327,32.07,33.89,44.98,186.93949,1069.55353,5775.47106,3.8451,4.01793,5.70327,0.13943,0.03761,0.06206,-0.12535,5,22,3.4,97.0,0.0,0.55,0.7,0.66,0.25529,0.18018,0.43228,0.16257,-0.04362,0.16825,-0.50409,0.3
1779972480,2026-05-28T12:48:00,V2,DISC,cont,1,-6.9082,-1.0187,0,9.8,0.21976,0.2286,27.67959,34.6,5.83594,34.92,33.01,44.595,199.27151,1007.6891,5685.81447,4.6169,3.65884,5.60622,0.07668,0.05638,0.05321,-0.09749,5,22,3.4,97.0,57.0,0.55,0.6,0.66,0.07446,0.18009,0.43387,0.16526,-0.1632,-0.02157,-0.22197,0.25
1779975840,2026-05-28T13:44:00,V2,DISC,flip,-1,-3.0864,-1.0185,0,9.8,0.22047,0.10816,12.36939,15.46122,12.47067,49.495,33.76,44.45,284.51693,1123.9853,5750.07202,5.95313,4.17913,5.62005,0.33835,0.08514,0.05124,-0.11421,6,20,2.33333,97.0,0.0,0.6,0.55,0.64,-0.01567,0.14403,0.34374,0.16526,-0.17642,-0.12679,-0.35074,0.2
1779977100,2026-05-28T14:05:00,V2,DISC,cont,-1,-7.2818,-1.0072,0,9.8,0.22134,0.11609,29.5102,36.88776,11.63364,62.81,34.355,44.275,364.74995,1220.07812,5776.64812,8.15367,4.79425,5.6976,0.29995,0.07755,0.05781,-0.10864,6,21,2.5,97.0,21.0,0.6,0.55,0.64,-0.01567,0.14403,0.34374,0.16526,-0.17642,-0.12679,-0.35074,0.2
1779989940,2026-05-28T17:39:00,V2,DISC,flip,1,-17.8088,-1.0068,0,9.8,0.22087,0.20385,72.19898,90.24898,6.54847,46.39,53.475,44.37,203.5041,1824.88838,5852.95994,4.52623,7.36108,6.00278,0.20854,0.0107,0.03359,-0.06964,7,21,2.0,97.0,0.0,0.55,0.5,0.62,-0.10651,0.10899,0.25282,0.07472,-0.21895,-0.24519,-0.51306,0.2
1780067040,2026-05-29T15:04:00,V2,DISC,flip,1,4.701,0.8,1,9.8,0.27936,0.07821,23.98469,29.98061,17.11702,81.68,38.795,35.08,423.3659,1336.69589,4679.47651,8.7823,5.22244,4.51557,0.04485,0.03711,0.00962,-0.06964,13,24,0.84615,99.0,0.0,0.6,0.5,0.6,-0.10675,0.07286,0.16247,0.07472,-0.15727,-0.13367,-0.15727,0.3
1780068600,2026-05-29T15:30:00,V2,DISC,cont,1,6.2672,0.8,1,9.8,0.27892,0.10254,31.97551,39.96939,12.96799,89.995,41.925,35.135,473.7774,1481.01231,4712.01264,9.70235,5.92002,4.62189,0.30206,0.00619,0.02561,-0.09749,13,25,0.92308,99.0,26.0,0.6,0.5,0.6,-0.10675,0.07286,0.16247,0.07472,-0.15727,-0.13367,-0.15727,0.3
1780295940,2026-06-01T06:39:00,V2,DISC,flip,-1,18.0971,0.8,1,9.8,0.35258,0.24166,92.33265,115.41531,5.5516,37.13,38.905,27.795,164.26783,1118.20075,3576.31651,3.29149,4.15898,3.45406,0.20229,0.09252,0.0352,-0.00836,1,1,0.0,103.0,0.0,0.55,0.5,0.62,-0.10675,0.10916,0.2567,0.07472,0.01439,0.04277,-0.01879,0.3
1780334940,2026-06-01T17:29:00,V2,DISC,flip,1,-5.8046,-1.0088,0,9.8,0.24769,0.16189,23.48469,29.35612,8.45109,54.345,67.23,39.565,249.71566,2002.96884,5331.35597,5.72067,7.72567,5.26761,0.36562,0.06574,0.04876,-0.05292,4,17,3.25,161.0,0.0,0.6,0.5,0.62,-0.10675,0.10916,0.2567,0.07472,0.12817,0.16898,0.26888,0.3
1780347900,2026-06-01T21:05:00,V2,DISC,flip,-1,6.0341,0.8,1,9.8,0.22759,0.21418,30.78571,38.48265,6.42197,33.335,47.365,43.06,184.44414,1443.76449,5682.01343,3.8563,5.43388,5.4689,0.14787,0.01969,0.05835,-0.0195,5,19,2.8,192.0,0.0,0.6,0.45,0.62,-0.19719,0.10903,0.16626,0.07472,-0.01089,0.05241,0.04048,0.25
1780351560,2026-06-01T22:06:00,V2,DISC,cont,-1,-5.0412,-1.0078,0,9.8,0.22306,0.14384,20.41735,25.52143,9.62664,52.29,45.305,43.935,291.57361,1426.59554,5820.37647,5.81718,5.23148,5.52817,0.22949,0.01828,0.06961,-0.06964,5,21,3.2,192.0,61.0,0.6,0.45,0.62,-0.19719,0.10903,0.16626,0.07472,-0.0394,0.06776,0.07173,0.3
1780352700,2026-06-01T22:25:00,V2,DISC,flip,1,1.9926,0.8,1,9.8,0.22288,0.20252,10.16633,12.70816,6.8015,46.505,44.04,43.97,277.20901,1394.82393,5806.81682,6.0147,5.16146,5.54755,0.01425,0.02798,0.06502,-0.08078,6,22,2.66667,192.0,0.0,0.6,0.45,0.62,-0.19719,0.10903,0.16626,0.07472,-0.03624,0.09471,0.10767,0.35
1780354080,2026-06-01T22:48:00,V2,DISC,cont,1,-6.2948,-1.0068,0,9.8,0.2222,0.17243,25.51939,31.89898,7.97233,49.295,43.795,44.105,293.4839,1400.22721,5831.39324,6.29277,5.19334,5.58651,0.1359,0.00093,0.06197,-0.08635,6,23,2.83333,192.0,23.0,0.6,0.45,0.62,-0.19719,0.10903,0.16626,0.07472,-0.05956,0.04105,0.04914,0.35
1780365540,2026-06-02T01:59:00,V2,DISC,flip,-1,5.4224,0.8,1,9.8,0.2207,0.14258,27.66531,34.58163,9.74067,56.05,44.45,44.405,280.96112,1442.95422,5893.26635,5.62331,5.07517,5.58582,0.31778,0.09183,0.0634,-0.08078,9,27,2.0,137.0,0.0,0.6,0.45,0.64,-0.19654,0.1457,0.16626,-0.01565,-0.00199,0.0122,-0.06168,0.3
1780372860,2026-06-02T04:01:00,V2,DISC,flip,1,-1.8068,-1.0163,0,9.8,0.21463,0.23897,7.25612,9.07041,5.78337,43.6,49.015,45.66,227.59356,1594.8514,6039.70685,4.78189,5.85625,5.74478,0.10145,0.00472,0.06593,-0.06407,10,28,1.8,122.0,0.0,0.6,0.45,0.64,-0.19654,0.1457,0.16626,-0.01565,0.05949,0.02967,-0.17074,0.25
1780374840,2026-06-02T04:34:00,V2,DISC,cont,1,-6.3286,-1.003,0,9.8,0.21224,0.21386,25.75306,32.19184,6.46121,41.0,49.105,46.175,238.44072,1593.4117,6095.99893,4.96974,5.78387,5.78804,0.05425,0.0161,0.05596,-0.03621,10,29,1.9,122.0,33.0,0.6,0.45,0.64,-0.19654,0.1457,0.16626,-0.01565,0.03571,-0.11914,-0.26847,0.2
1780378800,2026-06-02T05:40:00,V2,DISC,flip,-1,5.2963,0.8,1,9.8,0.2075,0.1324,27.02245,33.77755,10.51362,47.505,49.345,47.23,220.82658,1571.41751,6189.25497,4.78614,5.70131,5.83289,0.34076,0.09663,0.06679,-0.01393,11,30,1.72727,99.0,0.0,0.6,0.45,0.64,-0.19654,0.1457,0.16626,-0.01565,0.02963,-0.14196,-0.35116,0.2
1780381440,2026-06-02T06:24:00,V2,DISC,cont,-1,3.2805,0.8,1,9.8,0.20404,0.1856,16.73673,20.92143,7.528,62.79,51.055,48.03,268.67591,1620.86631,6287.22056,5.63218,5.86297,5.88353,0.24196,0.08408,0.06804,0.00836,11,31,1.81818,99.0,44.0,0.65,0.4,0.64,-0.28735,0.14623,0.16576,-0.01565,0.03253,-0.16925,-0.32974,0.2
1780383660,2026-06-02T07:01:00,V2,DISC,cont,-1,6.7019,0.8,1,9.8,0.20294,0.09594,34.19388,42.74184,14.63401,59.16,54.72,48.29,352.75765,1757.21814,6425.79681,7.83343,6.41715,6.01455,0.18019,0.11316,0.07103,0.00279,10,32,2.2,99.0,81.0,0.65,0.4,0.62,-0.28565,0.11017,0.16576,-0.1058,-0.01043,-0.15493,-0.27799,0.2
1780445760,2026-06-03T00:16:00,V2,DISC,flip,1,-8.5824,-1.0009,0,9.8,0.15508,0.09816,34.99898,43.74898,14.90587,91.57,78.79,63.195,486.65569,2673.19692,8554.81422,11.276,10.03746,7.90174,0.10102,0.02653,0.07269,0.00836,6,27,3.5,122.0,0.0,0.55,0.45,0.62,-0.19512,0.11017,0.16576,-0.10581,0.02735,0.44133,0.91186,0.35
1780456140,2026-06-03T03:09:00,V2,DISC,flip,-1,9.3013,0.8,1,9.8,0.1552,0.16192,47.4551,59.31939,9.12373,54.25,68.335,63.145,301.44221,2467.78128,8682.32584,6.19613,9.28829,7.96678,0.22938,0.0744,0.07938,0.04178,4,25,5.25,122.0,0.0,0.6,0.45,0.6,-0.19487,0.07415,0.07572,-0.10581,0.04745,0.43048,0.89035,0.35
1780458180,2026-06-03T03:43:00,V2,DISC,cont,-1,4.2741,0.8,1,9.8,0.15203,0.08923,21.80612,27.25816,16.71016,67.06,71.91,64.46,359.74209,2504.57794,8853.11175,7.21186,9.35551,8.04062,0.40111,0.11572,0.08824,0.02507,4,28,6.0,122.0,34.0,0.6,0.45,0.6,-0.19487,0.07415,0.07572,-0.10581,0.06604,0.36383,0.92492,0.4
1780460760,2026-06-03T04:26:00,V2,DISC,flip,1,-5.7846,-1.0143,0,9.8,0.14909,0.14227,23.27857,29.09796,10.36173,97.31,75.065,65.73,541.864,2633.71618,8957.91126,11.97271,9.99079,8.285,0.08308,0.04398,0.07344,0.03064,3,27,8.0,122.0,77.0,0.6,0.45,0.6,-0.19487,0.07415,0.07572,-0.10581,0.10205,0.44795,1.08605,0.45
1780462920,2026-06-03T05:02:00,V2,DISC,cont,1,9.4507,0.8,1,9.8,0.14662,0.12298,48.21837,60.27245,11.94654,64.335,68.49,66.84,397.80172,2444.11655,9055.0127,9.86372,9.45582,8.43188,0.23064,0.03115,0.06484,0.06964,4,27,5.75,113.0,0.0,0.6,0.45,0.6,-0.19487,0.07415,0.07572,-0.10581,0.10205,0.44795,1.08605,0.45
1780478400,2026-06-03T09:20:00,V2,DISC,flip,-1,-9.7042,-1.0017,0,9.8,0.14641,0.15836,39.54388,49.42959,9.26911,54.78,64.335,66.935,318.07117,2245.69823,9127.06491,6.77912,8.77995,8.58727,0.10698,0.03374,0.04396,0.00279,4,23,4.75,122.0,1.0,0.6,0.6,0.6,0.07677,0.07555,-0.015,-0.10581,0.11707,0.43994,0.97741,0.45
1780481160,2026-06-03T10:06:00,V2,DISC,flip,1,-5.1802,-1.0066,0,9.8,0.14654,0.13509,21.00612,26.25714,10.78974,48.605,60.74,66.875,336.98112,1995.09166,9101.95434,9.93951,8.22789,8.73904,0.13474,0.06617,0.03598,-0.04178,5,24,3.8,113.0,0.0,0.6,0.6,0.6,0.07677,0.07555,-0.015,-0.10581,0.10868,0.4329,0.89871,0.4
1780488780,2026-06-03T12:13:00,V2,DISC,flip,-1,-3.7508,-1.0136,0,9.8,0.14631,0.14193,15.10408,18.87959,10.33034,43.885,52.26,66.98,249.83022,1789.11361,9225.76435,5.2239,7.03706,8.78091,0.21234,0.01655,0.03929,-0.08635,6,24,3.0,122.0,0.0,0.6,0.55,0.56,-0.01331,0.00338,-0.10436,-0.10581,0.14264,0.06508,0.38141,0.4
1780491600,2026-06-03T13:00:00,V2,DISC,flip,1,-6.7476,-1.0031,0,9.8,0.14605,0.19228,27.45714,34.32143,7.59959,59.855,51.78,67.1,333.00953,1774.58808,9246.96589,7.49281,7.13425,8.83502,0.05739,0.02045,0.02928,-0.11978,7,23,2.28571,122.0,0.0,0.6,0.55,0.56,-0.01331,0.00338,-0.10436,-0.10581,0.17897,0.03642,0.32617,0.35
1780494120,2026-06-03T13:42:00,V2,DISC,flip,-1,6.8891,0.8,1,9.8,0.14631,0.08058,35.14898,43.93571,18.24029,61.305,51.875,66.98,389.75976,1893.82031,9382.0505,9.08841,7.54895,8.92935,0.05938,0.03033,0.03464,-0.11978,8,23,1.875,113.0,0.0,0.6,0.55,0.56,-0.01331,0.00338,-0.10436,-0.10581,0.1662,-0.07688,0.07081,0.3
1780501020,2026-06-03T15:37:00,V2,DISC,cont,-1,6.6709,0.8,1,9.8,0.14638,0.08681,34.03469,42.54388,17.06586,81.825,63.68,66.95,464.93424,2217.05739,9307.18969,9.85385,8.49879,8.7797,0.22974,0.03649,0.01291,-0.06964,8,20,1.5,113.0,115.0,0.65,0.45,0.52,-0.19414,-0.06895,-0.28519,-0.10581,0.10783,-0.30385,-0.51939,0.25
1780522200,2026-06-03T21:30:00,V2,DISC,flip,1,-5.5782,-1.0218,0,9.8,0.14522,0.14624,22.28265,27.85306,10.23012,79.47,77.285,67.485,534.82026,2544.57293,9418.31084,11.55858,9.46281,8.92842,0.00877,0.06359,0.03607,0.00279,9,24,1.66667,127.0,0.0,0.6,0.5,0.52,-0.1037,-0.06895,-0.28519,-0.10581,0.16953,-0.36667,-0.6453,0.2
1780523280,2026-06-03T21:48:00,V2,DISC,cont,1,-8.8882,-1.0042,0,9.8,0.14399,0.07896,36.12857,45.1602,18.90806,89.285,77.675,68.06,590.51652,2556.98495,9512.19326,12.63171,9.60724,9.03106,0.16382,0.02786,0.03104,-0.01393,9,25,1.77778,127.0,18.0,0.6,0.5,0.52,-0.1037,-0.06895,-0.28519,-0.10581,0.16953,-0.36667,-0.6453,0.2
1780526220,2026-06-03T22:37:00,V2,DISC,flip,-1,4.8326,0.8,1,9.8,0.1424,0.10595,24.65612,30.82041,14.25725,101.855,77.47,68.82,594.39762,2495.53868,9711.16737,12.27287,9.08635,9.10921,0.15852,0.05668,0.0329,-0.01393,10,26,1.6,113.0,0.0,0.6,0.5,0.52,-0.1037,-0.06895,-0.28519,-0.10581,0.17409,-0.44608,-0.92182,0.1
1780527720,2026-06-03T23:02:00,V2,DISC,cont,-1,5.0606,0.8,1,9.8,0.1424,0.08429,25.81939,32.27449,18.00438,102.695,77.615,68.82,560.18416,2570.97152,9658.45587,11.62054,9.36532,9.00567,0.30574,0.08039,0.02594,-0.02507,10,26,1.6,113.0,25.0,0.6,0.5,0.52,-0.1037,-0.06895,-0.28519,-0.10581,0.17409,-0.44608,-0.92182,0.1
1780529040,2026-06-03T23:24:00,V2,DISC,cont,-1,5.3758,0.8,1,9.8,0.14227,0.09033,27.42755,34.28469,16.87406,104.6,78.525,68.885,509.84884,2656.92281,9678.57704,11.00352,9.66,9.00006,0.25475,0.08331,0.03284,-0.05292,10,28,1.8,113.0,47.0,0.6,0.5,0.52,-0.1037,-0.06895,-0.28519,-0.10581,0.13148,-0.50826,-0.94014,0.1
1780532640,2026-06-04T00:24:00,V2,DISC,cont,-1,6.7248,0.8,1,9.8,0.14016,0.09443,34.3102,42.88776,16.23608,94.235,83.185,69.92,460.72254,2759.16161,9723.13625,9.98071,9.98508,8.95918,0.1279,0.10725,0.04619,-0.06964,9,29,2.22222,113.0,107.0,0.6,0.45,0.5,-0.19461,-0.10505,-0.28575,-0.19602,0.08717,-0.51458,-0.72568,0.15
1780540920,2026-06-04T02:42:00,V2,DISC,flip,1,5.7546,0.8,1,9.8,0.1292,0.06326,29.3602,36.7,24.43882,164.26,117.1,75.85,984.1454,4006.64231,10977.32925,20.4518,14.48233,10.35432,0.09068,0.07258,0.04735,-0.00836,10,34,2.4,113.0,0.0,0.55,0.6,0.54,0.07669,-0.03288,-0.19562,-0.01485,0.13346,0.08698,0.08286,0.3
1780542240,2026-06-04T03:04:00,V2,DISC,cont,1,8.9533,0.8,1,9.8,0.1275,0.08876,45.67959,57.1,17.34943,148.605,117.31,76.865,922.22011,3982.84866,11070.33247,19.07327,14.50008,10.47569,0.38089,0.06121,0.04068,-0.01393,10,36,2.6,113.0,22.0,0.55,0.6,0.54,0.07669,-0.03288,-0.19562,-0.01485,0.13346,0.08698,0.08286,0.3
1780543860,2026-06-04T03:31:00,V2,DISC,cont,1,5.661,0.8,1,9.8,0.12627,0.09127,28.88265,36.10306,16.73598,119.52,119.86,77.61,662.04058,4007.92656,11103.96002,12.99794,14.59693,10.57253,0.25633,0.05196,0.02677,0.00836,9,35,2.88889,113.0,49.0,0.55,0.6,0.54,0.07669,-0.03288,-0.19562,-0.01485,0.03262,0.04058,0.18302,0.35
